time,lead_I
15843.9,-6102.620628571422
15845.9,-6065.763485714279
15847.9,-6043.906342857137
15849.9,-6065.763485714279
15851.9,-6094.192057142851
15853.9,-6079.192057142851
15855.9,-6027.6206285714225
15857.9,-5997.049199999993
15859.9,-6021.049199999994
15861.9,-6058.763485714279
15863.9,-6055.19205714285
15865.9,-6027.763485714279
15867.9,-6031.477771428566
15869.9,-6060.906342857136
15871.9,-6073.334914285708
15873.9,-6073.049199999993
15875.9,-6090.906342857136
15877.9,-6115.477771428565
15879.9,-6117.620628571422
15881.9,-6110.906342857137
15883.88,-6126.477771428566
15885.85,-6151.334914285709
15887.83,-6142.763485714279
15889.8,-6095.192057142851
15891.8,-6049.763485714279
15893.8,-6035.19205714285
15895.8,-6036.192057142851
15897.8,-6029.049199999993
15899.8,-6012.049199999994
15901.8,-6001.6206285714225
15903.8,-6016.477771428566
15905.8,-6049.334914285708
15907.8,-6056.477771428565
15909.8,-6014.763485714279
15911.8,-5968.763485714279
15913.8,-5970.763485714279
15915.8,-5998.763485714279
15917.8,-5992.477771428565
15919.8,-5948.049199999993
15921.8,-5919.620628571422
15923.8,-5937.049199999993
15925.8,-5970.19205714285
15927.8,-5981.049199999994
15929.8,-5973.763485714279
15931.8,-5974.763485714279
15933.8,-5991.477771428566
15935.8,-6013.334914285709
15937.8,-6030.334914285708
15939.8,-6032.6206285714225
15941.8,-6012.334914285709
15943.8,-5983.049199999994
15945.8,-5977.334914285709
15947.8,-6005.049199999994
15949.8,-6027.192057142851
15951.8,-6001.763485714279
15953.8,-5949.6206285714225
15955.8,-5932.334914285709
15957.8,-5959.906342857136
15959.8,-5974.906342857136
15961.8,-5940.334914285708
15963.78,-5889.049199999994
15965.75,-5868.192057142851
15967.72,-5877.620628571422
15969.7,-5880.334914285708
15971.7,-5847.6206285714225
15973.7,-5788.334914285708
15975.7,-5739.334914285708
15977.7,-5723.192057142851
15979.7,-5720.763485714278
15981.7,-5702.049199999993
15983.7,-5666.6206285714225
15985.7,-5640.906342857136
15987.7,-5644.192057142851
15989.7,-5669.763485714279
15991.7,-5692.763485714278
15993.7,-5695.19205714285
15995.7,-5683.906342857135
15997.7,-5680.763485714278
15999.7,-5694.477771428566
16001.7,-5707.763485714279
16003.7,-5695.049199999994
16005.7,-5656.192057142851
16007.7,-5627.049199999993
16009.7,-5638.906342857136
16011.7,-5671.477771428565
16013.7,-5675.049199999994
16015.7,-5638.477771428566
16017.7,-5603.763485714279
16019.7,-5608.477771428565
16021.7,-5636.334914285708
16023.7,-5638.049199999994
16025.7,-5596.334914285708
16027.7,-5553.620628571423
16029.7,-5560.477771428566
16031.7,-5605.906342857136
16033.7,-5628.192057142851
16035.7,-5598.477771428565
16037.7,-5557.906342857135
16039.7,-5558.477771428565
16041.7,-5590.6206285714225
16043.67,-5598.906342857136
16045.65,-5559.192057142851
16047.63,-5509.049199999994
16049.6,-5489.334914285708
16051.6,-5489.049199999994
16053.6,-5468.192057142851
16055.6,-5416.477771428565
16057.6,-5362.6206285714225
16059.6,-5337.763485714279
16061.6,-5342.763485714278
16063.6,-5347.6206285714225
16065.6,-5318.334914285708
16067.6,-5251.049199999993
16069.6,-5177.334914285708
16071.6,-5125.906342857136
16073.6,-5088.192057142851
16075.6,-5035.6206285714225
16077.6,-4965.763485714279
16079.6,-4913.477771428566
16081.6,-4915.192057142851
16083.6,-4967.6206285714225
16085.6,-5027.049199999994
16087.6,-5053.334914285709
16089.6,-5056.477771428566
16091.6,-5084.763485714278
16093.6,-5154.334914285708
16095.6,-5213.6206285714225
16097.6,-5209.477771428565
16099.6,-5164.19205714285
16101.6,-5142.477771428566
16103.6,-5159.6206285714225
16105.6,-5172.620628571422
16107.6,-5152.763485714278
16109.6,-5120.192057142851
16111.6,-5107.6206285714225
16113.6,-5124.049199999993
16115.6,-5153.763485714279
16117.6,-5172.477771428566
16119.6,-5166.6206285714225
16121.6,-5150.906342857137
16123.58,-5154.049199999994
16125.55,-5177.477771428565
16127.53,-5185.334914285708
16129.5,-5152.334914285708
16131.5,-5101.6206285714225
16133.5,-5075.049199999994
16135.5,-5081.334914285708
16137.5,-5092.049199999994
16139.5,-5078.76348571428
16141.5,-5048.763485714279
16143.5,-5043.049199999994
16145.5,-5089.19205714285
16147.5,-5158.763485714279
16149.5,-5196.192057142851
16151.5,-5193.620628571422
16153.5,-5198.620628571422
16155.5,-5239.049199999994
16157.5,-5277.334914285708
16159.5,-5253.763485714279
16161.5,-5148.334914285708
16163.5,-4984.477771428565
16165.5,-4785.906342857136
16167.5,-4544.6206285714225
16169.5,-4229.049199999994
16171.5,-3829.9063428571367
16173.5,-3397.3349142857082
16175.5,-3009.6206285714225
16177.5,-2703.9063428571367
16179.5,-2470.192057142851
16181.5,-2319.6206285714225
16183.5,-2313.192057142851
16185.5,-2496.9063428571367
16187.5,-2839.477771428565
16189.5,-3258.477771428565
16191.5,-3686.192057142851
16193.5,-4091.6206285714225
16195.5,-4452.334914285708
16197.5,-4735.6206285714225
16199.5,-4913.049199999994
16201.4,-4976.049199999994
16203.4,-4943.192057142851
16205.4,-4864.906342857137
16207.4,-4799.906342857137
16209.4,-4765.906342857137
16211.4,-4731.76348571428
16213.4,-4674.477771428566
16215.4,-4619.334914285709
16217.4,-4606.334914285709
16219.4,-4636.477771428566
16221.4,-4668.192057142851
16223.4,-4663.049199999994
16225.4,-4630.906342857137
16227.4,-4618.192057142851
16229.4,-4645.334914285708
16231.4,-4673.049199999993
16233.4,-4652.049199999993
16235.4,-4595.334914285708
16237.4,-4568.6206285714225
16239.4,-4601.334914285708
16241.4,-4641.763485714279
16243.4,-4628.334914285708
16245.4,-4575.334914285708
16247.4,-4546.334914285708
16249.4,-4560.763485714279
16251.4,-4574.763485714279
16253.4,-4552.763485714279
16255.4,-4513.049199999994
16257.4,-4493.906342857136
16259.4,-4502.6206285714225
16261.4,-4515.763485714279
16263.4,-4511.620628571422
16265.4,-4489.334914285708
16267.4,-4460.620628571422
16269.4,-4437.049199999994
16271.4,-4420.192057142851
16273.4,-4400.477771428565
16275.4,-4364.477771428565
16277.4,-4312.334914285708
16279.4,-4264.763485714279
16281.3,-4243.334914285708
16283.3,-4239.6206285714225
16285.3,-4219.763485714279
16287.3,-4168.763485714279
16289.3,-4116.763485714278
16291.3,-4099.477771428565
16293.3,-4104.334914285708
16295.3,-4085.763485714279
16297.3,-4033.477771428565
16299.3,-3993.6206285714225
16301.3,-4008.0491999999936
16303.3,-4050.7634857142793
16305.3,-4053.192057142851
16307.3,-3992.4777714285656
16309.3,-3919.9063428571367
16311.3,-3885.620628571423
16313.3,-3872.76348571428
16315.3,-3834.477771428565
16317.3,-3765.7634857142793
16319.3,-3704.334914285708
16321.3,-3676.0491999999936
16323.3,-3668.906342857136
16325.3,-3655.049199999993
16327.3,-3621.1920571428504
16329.3,-3576.9063428571367
16331.3,-3543.3349142857082
16333.3,-3534.049199999994
16335.3,-3542.6206285714225
16337.3,-3547.192057142851
16339.3,-3529.049199999994
16341.3,-3490.9063428571367
16343.3,-3453.049199999994
16345.3,-3426.334914285708
16347.3,-3393.7634857142793
16349.3,-3329.1920571428514
16351.3,-3235.4777714285656
16353.3,-3151.4777714285656
16355.3,-3107.3349142857082
16357.3,-3082.7634857142793
16359.3,-3032.906342857136
16361.2,-2954.6206285714225
16363.2,-2895.334914285708
16365.2,-2885.6206285714225
16367.2,-2894.192057142851
16369.2,-2867.477771428565
16371.2,-2799.049199999994
16373.2,-2741.3349142857087
16375.2,-2736.192057142851
16377.2,-2750.192057142851
16379.2,-2720.0491999999936
16381.2,-2651.477771428565
16383.2,-2605.906342857136
16385.2,-2594.477771428565
16387.2,-2570.3349142857082
16389.2,-2522.76348571428
16391.2,-2488.049199999994
16393.2,-2469.334914285708
16395.2,-2433.76348571428
16397.2,-2383.7634857142793
16399.2,-2360.049199999994
16401.2,-2368.192057142851
16403.2,-2364.3349142857082
16405.2,-2326.6206285714225
16407.2,-2288.477771428565
16409.2,-2278.049199999994
16411.2,-2275.477771428565
16413.2,-2252.6206285714225
16415.2,-2211.9063428571367
16417.2,-2171.620628571423
16419.2,-2147.3349142857082
16421.2,-2143.3349142857082
16423.2,-2139.192057142851
16425.2,-2111.3349142857082
16427.2,-2074.76348571428
16429.2,-2066.3349142857082
16431.2,-2085.3349142857082
16433.2,-2092.192057142851
16435.2,-2066.049199999994
16437.2,-2031.4777714285651
16439.2,-2023.3349142857082
16441.1,-2044.9063428571365
16443.1,-2067.6206285714225
16445.1,-2065.9063428571367
16447.1,-2047.7634857142793
16449.1,-2046.334914285708
16451.1,-2079.049199999994
16453.1,-2122.4777714285656
16455.1,-2142.4777714285656
16457.1,-2137.6206285714225
16459.1,-2134.76348571428
16461.1,-2152.049199999994
16463.1,-2184.049199999994
16465.1,-2209.049199999994
16467.1,-2204.4777714285656
16469.1,-2173.76348571428
16471.1,-2153.9063428571367
16473.1,-2171.192057142851
16475.1,-2199.192057142851
16477.1,-2191.477771428565
16479.1,-2148.049199999994
16481.1,-2115.477771428565
16483.1,-2119.7634857142793
16485.1,-2129.192057142851
16487.1,-2099.76348571428
16489.1,-2037.4777714285656
16491.1,-1990.1920571428511
16493.1,-1984.0491999999936
16495.1,-1997.334914285708
16497.1,-1996.6206285714225
16499.1,-1975.7634857142796
16501.1,-1952.7634857142798
16503.1,-1945.7634857142793
16505.1,-1954.6206285714225
16507.1,-1957.4777714285651
16509.1,-1929.049199999994
16511.1,-1874.3349142857082
16513.1,-1830.7634857142796
16515.1,-1821.7634857142798
16517.1,-1822.4777714285651
16519.1,-1794.4777714285651
16521.0,-1743.4777714285653
16523.0,-1713.4777714285653
16525.0,-1722.906342857137
16527.0,-1735.1920571428514
16529.0,-1705.192057142851
16531.0,-1634.6206285714225
16533.0,-1562.0491999999938
16535.0,-1511.6206285714225
16537.0,-1470.334914285708
16539.0,-1411.0491999999938
16541.0,-1328.049199999994
16543.0,-1251.049199999994
16545.0,-1219.1920571428511
16547.0,-1232.9063428571367
16549.0,-1245.3349142857082
16551.0,-1217.7634857142798
16553.0,-1169.049199999994
16555.0,-1150.3349142857082
16557.0,-1174.049199999994
16559.0,-1194.7634857142798
16561.0,-1169.6206285714225
16563.0,-1116.906342857137
16565.0,-1091.3349142857082
16567.0,-1108.6206285714225
16569.0,-1122.7634857142798
16571.0,-1089.9063428571367
16573.0,-1027.6206285714227
16575.0,-989.6206285714227
16577.0,-997.3349142857082
16579.0,-1021.6206285714226
16581.0,-1025.1920571428511
16583.0,-1000.6206285714226
16585.0,-971.049199999994
16587.0,-962.1920571428511
16589.0,-971.1920571428511
16591.0,-963.9063428571369
16592.97,-917.1920571428511
16594.95,-852.9063428571369
16596.93,-817.192057142851
16598.9,-826.3349142857082
16600.9,-845.6206285714225
16602.9,-829.7634857142797
16604.9,-782.7634857142797
16606.9,-754.6206285714225
16608.9,-771.9063428571368
16610.9,-795.7634857142796
16612.9,-773.3349142857082
16614.9,-710.049199999994
16616.9,-660.9063428571369
16618.9,-657.7634857142798
16620.9,-672.049199999994
16622.9,-659.4777714285653
16624.9,-619.9063428571369
16626.9,-590.7634857142797
16628.9,-589.0491999999939
16630.9,-587.3349142857082
16632.9,-551.7634857142798
16634.9,-482.62062857142257
16636.9,-410.90634285713685
16638.9,-366.7634857142797
16640.9,-351.62062857142257
16642.9,-337.7634857142797
16644.9,-303.04919999999396
16646.9,-259.62062857142257
16648.9,-236.7634857142797
16650.9,-239.19205714285116
16652.9,-239.47777142856546
16654.9,-210.04919999999402
16656.9,-157.47777142856543
16658.9,-119.90634285713686
16660.9,-125.19205714285114
16662.9,-151.19205714285113
16664.9,-147.76348571427974
16666.9,-103.76348571427971
16668.9,-65.76348571427974
16670.9,-72.90634285713686
16672.88,-100.76348571427971
16674.85,-94.6206285714226
16676.82,-42.620628571422586
16678.8,12.522228571434557
16680.8,33.807942857148845
16682.8,37.379371428577414
16684.8,67.23651428572026
16686.8,135.09365714286312
16688.8,202.3793714285774
16690.8,225.23651428572026
16692.8,207.23651428572026
16694.8,194.95080000000598
16696.8,219.6650857142917
16698.8,258.23651428572026
16700.8,265.0936571428631
16702.8,233.09365714286312
16704.8,201.80794285714884
16706.8,204.80794285714884
16708.8,229.80794285714884
16710.8,240.09365714286315
16712.8,222.0936571428631
16714.8,201.95080000000598
16716.8,217.6650857142917
16718.8,276.37937142857743
16720.8,342.950800000006
16722.8,377.66508571429165
16724.8,382.950800000006
16726.8,398.0936571428631
16728.8,443.6650857142917
16730.8,493.23651428572026
16732.8,513.6650857142916
16734.8,513.0936571428631
16736.8,533.5222285714345
16738.8,601.5222285714345
16740.8,692.9508000000059
16742.8,756.0936571428631
16744.8,774.950800000006
16746.8,790.6650857142916
16748.8,844.2365142857203
16750.8,918.6650857142918
16752.78,962.950800000006
16754.75,960.5222285714344
16756.72,951.2365142857202
16758.7,981.8079428571486
16760.7,1047.093657142863
16762.7,1094.8079428571486
16764.7,1095.093657142863
16766.7,1080.6650857142915
16768.7,1099.8079428571486
16770.7,1154.6650857142915
16772.7,1211.2365142857202
16774.7,1244.9508000000058
16776.7,1262.950800000006
16778.7,1291.093657142863
16780.7,1342.093657142863
16782.7,1395.950800000006
16784.7,1424.5222285714344
16786.7,1431.093657142863
16788.7,1448.0936571428629
16790.7,1498.6650857142915
16792.7,1571.950800000006
16794.7,1634.3793714285773
16796.7,1663.6650857142915
16798.7,1673.5222285714342
16800.7,1695.8079428571484
16802.7,1738.0936571428629
16804.7,1773.3793714285773
16806.7,1772.950800000006
16808.7,1743.5222285714347
16810.7,1726.093657142863
16812.7,1746.8079428571489
16814.7,1774.5222285714347
16816.7,1758.093657142863
16818.7,1703.093657142863
16820.7,1668.8079428571486
16822.7,1681.379371428577
16824.7,1701.6650857142915
16826.7,1690.2365142857202
16828.7,1661.2365142857202
16830.7,1655.2365142857202
16832.68,1686.5222285714344
16834.65,1730.5222285714342
16836.63,1754.379371428577
16838.6,1748.379371428577
16840.6,1731.8079428571486
16842.6,1729.3793714285773
16844.6,1743.3793714285773
16846.6,1752.2365142857202
16848.6,1739.0936571428629
16850.6,1717.5222285714344
16852.6,1722.2365142857202
16854.6,1771.8079428571489
16856.6,1844.093657142863
16858.6,1897.23651428572
16860.6,1917.093657142863
16862.6,1935.5222285714344
16864.6,1986.5222285714347
16866.6,2055.23651428572
16868.6,2090.807942857149
16870.6,2068.950800000006
16872.6,2021.6650857142918
16874.6,1999.3793714285773
16876.6,2009.950800000006
16878.6,2011.950800000006
16880.6,1982.3793714285773
16882.6,1970.5222285714344
16884.6,2046.3793714285773
16886.6,2213.5222285714344
16888.6,2427.950800000006
16890.6,2683.6650857142913
16892.6,3012.8079428571486
16894.6,3415.093657142863
16896.6,3844.6650857142918
16898.6,4257.093657142863
16900.6,4625.950800000006
16902.6,4915.093657142863
16904.6,5074.093657142863
16906.6,5078.23651428572
16908.6,4949.093657142863
16910.6,4714.3793714285775
16912.57,4377.093657142863
16914.55,3952.6650857142918
16916.53,3505.9508000000055
16918.5,3117.379371428577
16920.5,2829.379371428577
16922.5,2636.8079428571486
16924.5,2515.379371428577
16926.5,2457.2365142857197
16928.5,2477.23651428572
16930.5,2567.9508000000055
16932.5,2671.5222285714344
16934.5,2732.950800000006
16936.5,2761.093657142863
16938.5,2802.23651428572
16940.5,2872.23651428572
16942.5,2942.950800000006
16944.5,2984.23651428572
16946.5,3000.6650857142918
16948.5,3027.3793714285775
16950.5,3089.093657142863
16952.5,3166.6650857142913
16954.5,3215.522228571434
16956.5,3218.9508000000055
16958.5,3206.665085714291
16960.5,3215.8079428571486
16962.5,3245.807942857149
16964.5,3265.522228571434
16966.5,3256.522228571434
16968.5,3236.950800000006
16970.5,3238.2365142857197
16972.5,3269.5222285714344
16974.5,3312.093657142863
16976.5,3344.6650857142918
16978.5,3363.093657142863
16980.5,3381.5222285714344
16982.5,3419.3793714285775
16984.5,3475.6650857142913
16986.5,3519.2365142857197
16988.5,3523.6650857142913
16990.5,3511.8079428571486
16992.47,3533.8079428571486
16994.45,3595.379371428577
16996.43,3645.3793714285766
16998.4,3649.6650857142918
17000.4,3637.522228571434
17002.4,3656.093657142863
17004.4,3706.0936571428624
17006.4,3746.9508000000055
17008.4,3754.2365142857197
17010.4,3750.379371428577
17012.4,3773.807942857148
17014.4,3831.665085714291
17016.4,3893.6650857142913
17018.4,3928.807942857148
17020.4,3937.807942857148
17022.4,3945.6650857142918
17024.4,3970.093657142863
17026.4,4002.6650857142918
17028.4,4022.0936571428633
17030.4,4023.23651428572
17032.4,4021.8079428571486
17034.4,4031.9508000000055
17036.4,4051.6650857142918
17038.4,4067.3793714285775
17040.4,4068.5222285714344
17042.4,4062.950800000006
17044.4,4078.807942857149
17046.4,4135.807942857148
17048.4,4215.522228571434
17050.4,4278.665085714291
17052.4,4315.3793714285775
17054.4,4356.665085714291
17056.4,4428.3793714285775
17058.4,4507.665085714291
17060.4,4544.236514285721
17062.4,4526.950800000006
17064.4,4507.236514285721
17066.4,4535.23651428572
17068.4,4593.665085714291
17070.4,4627.950800000005
17072.38,4629.093657142863
17074.35,4643.950800000006
17076.32,4705.522228571434
17078.3,4790.093657142863
17080.3,4849.807942857149
17082.3,4868.522228571435
17084.3,4876.665085714292
17086.3,4911.23651428572
17088.3,4970.950800000005
17090.3,5022.379371428577
17092.3,5045.807942857149
17094.3,5059.093657142863
17096.3,5093.807942857149
17098.3,5157.807942857149
17100.3,5222.665085714291
17102.3,5254.665085714291
17104.3,5259.23651428572
17106.3,5279.236514285721
17108.3,5341.093657142863
17110.3,5421.379371428577
17112.3,5475.23651428572
17114.3,5488.665085714291
17116.3,5494.3793714285775
17118.3,5529.379371428577
17120.3,5580.807942857149
17122.3,5598.093657142863
17124.3,5565.950800000006
17126.3,5533.665085714291
17128.3,5554.807942857148
17130.3,5620.665085714292
17132.3,5675.665085714291
17134.3,5686.807942857148
17136.3,5679.950800000006
17138.3,5699.807942857149
17140.3,5747.522228571434
17142.3,5777.665085714291
17144.3,5759.093657142862
17146.3,5716.236514285721
17148.3,5698.3793714285775
17150.3,5720.3793714285775
17152.28,5752.66508571429
17154.25,5763.379371428577
17156.22,5754.950800000006
17158.2,5752.379371428577
17160.2,5768.807942857147
17162.2,5791.5222285714335
17164.2,5797.522228571434
17166.2,5775.950800000005
17168.2,5741.807942857147
17170.2,5725.950800000005
17172.2,5744.665085714292
17174.2,5777.950800000006
17176.2,5790.093657142863
17178.2,5777.379371428577
17180.2,5776.950800000004
17182.2,5811.807942857148
17184.2,5848.522228571434
17186.2,5837.522228571434
17188.2,5781.665085714291
17190.2,5735.093657142863
17192.2,5734.665085714292
17194.2,5754.807942857148
17196.2,5744.23651428572
17198.2,5696.093657142863
17200.2,5657.665085714291
17202.2,5663.522228571434
17204.2,5688.379371428577
17206.2,5683.807942857148
17208.2,5644.3793714285775
17210.2,5613.093657142863
17212.2,5626.950800000006
17214.2,5672.807942857149
17216.2,5704.379371428577
17218.2,5696.379371428577
17220.2,5671.23651428572
17222.2,5665.236514285721
17224.2,5681.5222285714335
17226.2,5689.950800000006
17228.2,5668.665085714291
17230.2,5633.522228571434
17232.18,5624.950800000006
17234.15,5663.093657142863
17236.13,5722.807942857148
17238.1,5761.807942857149
17240.1,5770.950800000006
17242.1,5781.950800000006
17244.1,5824.522228571434
17246.1,5884.3793714285775
17248.1,5917.379371428577
17250.1,5907.379371428577
17252.1,5892.379371428577
17254.1,5913.665085714291
17256.1,5956.665085714291
17258.1,5971.950800000006
17260.1,5944.665085714291
17262.1,5911.522228571434
17264.1,5909.379371428577
17266.1,5932.236514285721
17268.1,5948.093657142863
17270.1,5944.665085714291
17272.1,5947.093657142863
17274.1,5988.093657142862
17276.1,6067.522228571434
17278.1,6147.3793714285775
17280.1,6191.665085714291
17282.1,6207.093657142863
17284.1,6232.522228571434
17286.1,6285.23651428572
17288.1,6337.522228571434
17290.1,6354.522228571434
17292.1,6340.665085714291
17294.1,6331.665085714291
17296.1,6349.522228571434
17298.1,6377.3793714285775
17300.1,6383.3793714285775
17302.1,6363.093657142862
17304.1,6346.093657142862
17306.1,6355.950800000006
17308.1,6381.379371428577
17310.1,6393.950800000006
17312.07,6380.950800000006
17314.05,6354.950800000006
17316.03,6340.522228571435
17318.0,6351.807942857147
17320.0,6374.807942857148
17322.0,6379.236514285721
17324.0,6359.093657142863
17326.0,6348.093657142863
17328.0,6376.23651428572
17330.0,6423.5222285714335
17332.0,6442.950800000005
17334.0,6424.093657142862
17336.0,6409.379371428577
17338.0,6437.23651428572
17340.0,6487.5222285714335
17342.0,6508.093657142862
17344.0,6487.950800000005
17346.0,6470.093657142863
17348.0,6491.807942857149
17350.0,6541.665085714292
17352.0,6583.950800000005
17354.0,6601.23651428572
17356.0,6605.093657142863
17358.0,6615.807942857148
17360.0,6639.950800000005
17362.0,6663.522228571434
17364.0,6663.3793714285775
17366.0,6630.665085714291
17368.0,6591.093657142863
17370.0,6584.950800000006
17372.0,6614.093657142863
17374.0,6633.807942857148
17376.0,6615.093657142862
17378.0,6585.950800000006
17380.0,6591.522228571435
17382.0,6633.522228571435
17384.0,6667.522228571434
17386.0,6662.379371428577
17388.0,6646.093657142863
17390.0,6664.950800000005
17391.97,6709.950800000006
17393.95,6735.093657142864
17395.93,6738.236514285721
17397.9,6757.5222285714335
17399.9,6800.379371428577
17401.9,6840.950800000005
17403.9,6870.3793714285775
17405.9,6894.3793714285775
17407.9,6900.093657142863
17409.9,6873.950800000006
17411.9,6839.236514285721
17413.9,6834.807942857149
17415.9,6859.950800000005
17417.9,6880.807942857149
17419.9,6887.093657142863
17421.9,6903.665085714291
17423.9,6944.379371428577
17425.9,6994.807942857148
17427.9,7033.807942857149
17429.9,7046.950800000006
17431.9,7036.66508571429
17433.9,7034.379371428577
17435.9,7065.950800000006
17437.9,7107.950800000005
17439.9,7114.807942857149
17441.9,7085.807942857148
17443.9,7065.665085714291
17445.9,7080.807942857148
17447.9,7105.66508571429
17449.9,7104.23651428572
17451.9,7081.665085714291
17453.9,7074.950800000006
17455.9,7103.3793714285775
17457.9,7148.093657142863
17459.9,7176.522228571434
17461.9,7177.665085714291
17463.9,7171.236514285721
17465.9,7181.093657142864
17467.9,7203.379371428578
17469.9,7211.665085714292
17471.88,7193.522228571434
17473.85,7165.66508571429
17475.82,7154.665085714291
17477.8,7172.950800000005
17479.8,7209.379371428577
17481.8,7240.093657142862
17483.8,7255.23651428572
17485.8,7273.379371428577
17487.8,7317.807942857148
17489.8,7382.23651428572
17491.8,7435.093657142862
17493.8,7457.5222285714335
17495.8,7463.522228571434
17497.8,7478.379371428577
17499.8,7503.236514285719
17501.8,7514.236514285719
17503.8,7495.379371428577
17505.8,7461.950800000005
17507.8,7446.5222285714335
17509.8,7464.093657142863
17511.8,7493.522228571433
17513.8,7500.950800000005
17515.8,7487.950800000005
17517.8,7495.807942857147
17519.8,7543.66508571429
17521.8,7587.379371428577
17523.8,7577.379371428577
17525.8,7532.23651428572
17527.8,7510.093657142863
17529.8,7527.3793714285775
17531.8,7551.23651428572
17533.8,7556.5222285714335
17535.8,7555.379371428577
17537.8,7575.5222285714335
17539.8,7628.093657142863
17541.8,7695.093657142863
17543.8,7743.3793714285775
17545.8,7757.5222285714335
17547.8,7757.093657142863
17549.8,7773.23651428572
17551.78,7809.950800000006
17553.75,7838.5222285714335
17555.72,7836.807942857149
17557.7,7820.522228571434
17559.7,7822.950800000006
17561.7,7853.379371428577
17563.7,7889.950800000005
17565.7,7906.807942857148
17567.7,7900.950800000005
17569.7,7897.807942857149
17571.7,7926.3793714285775
17573.7,7978.379371428577
17575.7,8011.093657142863
17577.7,8007.093657142863
17579.7,8004.807942857148
17581.7,8045.807942857148
17583.7,8114.23651428572
17585.7,8160.093657142863
17587.7,8168.093657142863
17589.7,8172.807942857148
17591.7,8204.950800000006
17593.7,8246.093657142863
17595.7,8249.807942857147
17597.7,8200.379371428577
17599.7,8132.093657142862
17601.7,8085.5222285714335
17603.7,8060.807942857148
17605.7,8027.236514285719
17607.7,7972.379371428577
17609.7,7922.950800000005
17611.7,7914.665085714291
17613.7,7951.522228571434
17615.7,8002.950800000006
17617.7,8035.093657142863
17619.7,8042.665085714291
17621.7,8049.665085714291
17623.7,8077.522228571434
17625.7,8112.522228571434
17627.7,8116.093657142863
17629.7,8075.522228571434
17631.68,8026.807942857149
17633.65,8013.236514285721
17635.63,8032.665085714292
17637.6,8043.236514285721
17639.6,8017.3793714285775
17641.6,7977.807942857149
17643.6,7970.23651428572
17645.6,8004.236514285721
17647.6,8035.950800000006
17649.6,8022.807942857149
17651.6,7982.093657142864
17653.6,7968.093657142863
17655.6,7992.522228571434
17657.6,8002.807942857149
17659.6,7956.950800000006
17661.6,7887.093657142863
17663.6,7857.950800000006
17665.6,7885.23651428572
17667.6,7934.950800000005
17669.6,7991.236514285719
17671.6,8086.379371428577
17673.6,8261.950800000006
17675.6,8528.093657142863
17677.6,8864.093657142863
17679.6,9240.093657142863
17681.6,9628.950800000006
17683.6,10013.236514285718
17685.6,10386.522228571434
17687.6,10730.807942857147
17689.6,10984.807942857147
17691.6,11067.665085714292
17693.6,10958.093657142861
17695.6,10718.950800000004
17697.6,10411.66508571429
17699.6,10029.093657142861
17701.6,9558.522228571435
17703.6,9070.950800000006
17705.6,8684.093657142863
17707.6,8449.23651428572
17709.6,8321.807942857147
17711.57,8240.23651428572
17713.55,8193.665085714292
17715.53,8203.807942857147
17717.5,8269.093657142863
17719.5,8346.665085714292
17721.5,8388.80794285715
17723.5,8386.80794285715
17725.5,8376.665085714292
17727.5,8395.093657142863
17729.5,8433.665085714292
17731.5,8450.379371428578
17733.5,8427.950800000006
17735.5,8398.950800000006
17737.5,8404.950800000006
17739.5,8446.80794285715
17741.5,8486.522228571434
17743.5,8490.80794285715
17745.5,8464.66508571429
17747.5,8442.093657142865
17749.5,8445.093657142863
17751.5,8461.665085714292
17753.5,8465.093657142863
17755.5,8449.807942857147
17757.5,8439.950800000006
17759.5,8462.093657142863
17761.5,8512.80794285715
17763.5,8557.80794285715
17765.5,8568.093657142863
17767.5,8557.665085714292
17769.5,8571.093657142863
17771.5,8623.522228571434
17773.5,8670.807942857147
17775.5,8667.522228571434
17777.5,8637.093657142863
17779.5,8640.522228571435
17781.5,8683.950800000006
17783.5,8711.23651428572
17785.5,8691.23651428572
17787.5,8665.80794285715
17789.5,8690.522228571434
17791.47,8759.80794285715
17793.45,8816.66508571429
17795.43,8826.950800000006
17797.4,8814.379371428577
17799.4,8819.379371428577
17801.4,8845.379371428577
17803.4,8862.950800000006
17805.4,8852.23651428572
17807.4,8826.379371428577
17809.4,8818.23651428572
17811.4,8851.522228571434
17813.4,8917.093657142863
17815.4,8978.665085714292
17817.4,9010.522228571434
17819.4,9024.379371428577
17821.4,9048.522228571434
17823.4,9085.093657142863
17825.4,9104.379371428578
17827.4,9082.665085714292
17829.4,9038.80794285715
17831.4,9020.23651428572
17833.4,9050.23651428572
17835.4,9099.379371428578
17837.4,9125.23651428572
17839.4,9125.80794285715
17841.4,9136.379371428577
17843.4,9177.66508571429
17845.4,9227.950800000006
17847.4,9252.522228571435
17849.4,9249.950800000006
17851.4,9254.093657142863
17853.4,9290.093657142863
17855.4,9341.807942857147
17857.4,9373.807942857147
17859.4,9376.950800000006
17861.4,9376.950800000006
17863.4,9398.522228571434
17865.4,9434.950800000006
17867.4,9459.950800000006
17869.4,9462.379371428578
17871.38,9459.093657142863
17873.35,9472.950800000006
17875.32,9507.950800000006
17877.3,9548.522228571435
17879.3,9575.522228571434
17881.3,9583.23651428572
17883.3,9588.093657142863
17885.3,9614.80794285715
17887.3,9666.23651428572
17889.3,9714.665085714292
17891.3,9735.80794285715
17893.3,9744.950800000006
17895.3,9784.379371428577
